Column1;Column2;Column3;Column4;PENIDIDIKAN;DOMISILI;NEGARA;NPSN;NAMA SEKOLAH;NAMA FILE
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107442;SD N RABO;500f343b2d2c73a9eb6f4864d360ec77.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107443;SD NEGERI REUKIH;792d60fe991c32745ac01ca70cf1d966.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107445;SD NEGERI REULEUNG GEULUMPANG;2ecde1bff0f4751fb79e36a2a6f21b3b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107446;SD NEGERI RINON;3fc832cff3cb82d7ef30684db6e6dcbf.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107447;SD NEGERI RUMPET KRUNG BARONA JAYA;271824a24460ae1ee86527612c590b69.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107448;SD NEGERI RUYUNG;3859b764eb0503df4f3a9c7cdeb6cb0e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107449;SD NEGERI SAMAHANI;2c048d16ea3bc490a45258584e690563.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107450;SD NEGERI SANEY;ccffb3790543c2e37bc5d8bf319c50fa.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107451;SD SELAMATKAN TUNAS BANGSA;d93fc2e98aaf78035d7605b68f6ce8f2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107452;SD NEGERI SEULIMEUM;adc980299c5a262e547edc8e4591295f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107453;SD N SEUMET;dd4cf3c174ee06ad4ff29e3a301fbbe6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107454;SD NEGERI SEUNEUBOK;072f055a0f7f8f0ee382cadc4859a193.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107455;SD NEGERI SEUREUMO;3a5fb39f57b326df9cf61d4715be74ea.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107457;SD NEGERI SIBREH;a1066cd237d54b4e16b18349c9b82a2d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107458;SD NEGERI SIEM;7328a200cad6f5cc975c8f051ebda1a8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107459;SD NEGERI SIHOUM;10665321d2319ce35976583e356359e8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107460;SD NEGERI SIMPANG TIGA;684f3dacc75277e1af9e73e378436e58.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107461;SD N SIRON;950f2f515f450a285fb33fbad77aa1c8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107462;SD N SRI MUSIM;6e8a145e7a88e4bf2f7c6ea2a140ff73.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107463;SD NEGERI SUHOM;87d086034334cc852f84095f2aebd517.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107464;SD N SUKADAMAI;d4a36bd43e0ff025a7b03eaaba299957.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107465;SD NEGERI TEU DAYAH;cd658289d5c58409dad65f4f42f3ef03.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107467;SD NEGERI UJONG KUTA;b10e7b00226e657da4c17f27b2bd7c7a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107468;SD NEGERI ULEE PAYA;856f6ea229a35d40398d515a8117914c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10107469;SD NEGERI UMONG SIRIBEE;4756ae7766a045cf22089f5385e3eafd.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10110602;SD IT AL FITYAN SCHOOL ACEH;e737e1f1f08e63f718c45153fde54f90.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10110770;SD NEGERI 2 NEUHEUN;eb1a0f4f9c043f343547fdc3a0a5289e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10110813;SD NEGERI LIMPOK;4947f739572d4bed8c2e5d1612bf0e74.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10111364;SD NEGERI NAGA UMBANG;df1ddedc4dd43a2488f63afe136f2b6b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10111365;SD NEGERI 9 KOTA JANTHO;cfe652a61fcf5184b1a42709e3b9347c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10111366;SD NEGERI 3 NEUHEUN;5b9cf26057a823ec7b2204c94f910ba2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10111367;SD NEGERI 3 LAMTEUBA;19808ff1eb96e773ad7293cbd0a42788.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;10111542;SD NEGERI BLANG PHON;efb8414de55ad64af7c5d19f55d72df3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;60729116;SDIK NURUL QURAN;cf142aeda5231cebdbf31c0896310d5a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;69727912;SD NEGERI CUCUM;008aef01932e9878c3ace2c7e8d527b2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;69727913;SD NEGERI LAPENG;10f57ca7ee87e228e1bd0f18c483a3f9.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;69786543;SD NEGERI KUTA RENTANG;5310760f5f84fc890a7d7f0458149da0.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;69918118;SD IT CENDEKIA DARUSSALAM;5c21375fd067b6478266048ab524aada.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;69933048;SDIT Hafizul Ilmi;5c463fb01168a0096642cc6eed57653a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Besar;69971026;SD TGK CHIEK EUMPE AWEE;8c2d5702959ad1e5d1247bb3c3a0bfea.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10104998;SD NEGERI 2 PANGA;3b7f513237344cb1738fa6bea10d09ac.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105001;SD NEGERI 4 TEUNOM;5c7441646aad728a42217aaf95858e3e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105002;SD NEGERI 4 KRUENG SABEE;31c14276a3f24cef5fdc9230d43dc55d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105003;SD NEGERI 10 SETIA BAKTI;9453834167e09599e8446ce182af5b55.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105004;SD NEGERI 3 INDRA JAYA;f483b8c2b06cd7892b2a36e94201df8e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105005;SD NEGERI 3 PANGA;74d9f5dad0c1809f464bbec5bb882d58.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105006;SD NEGERI 8 KRUENG SABEE;7d11d0159bd75ecb8600cb73efd9fae4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105007;SD NEGERI 7 TEUNOM;359210841539c66577abc35e4d036d02.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105008;SD NEGERI 3 PASIE RAYA;c0e6c4d9b6d50904c66f1af231fac5a2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105009;SD NEGERI 10 TEUNOM;5087b4bca3293c54536407b9bc1658bb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105010;SD NEGERI 2 DARUL HIKMAH;9a92a79479f14662c3d70fbba952619a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105011;SD NEGERI 6 KRUENG SABEE;25ba225f076c13a51bb9f658fe4280e2.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105013;SD NEGERI 7 SAMPOINIET;2037a5c6c4e89a1fb7e85b031dfdc2ce.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105014;SD NEGERI 5 SAMPOINIET;c5f70adbf6f22cf8a2a6f22acb3cadef.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105015;SD NEGERI 6 JAYA;e2115a48cff87aebce721df6759739f5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105016;SD NEGERI 2 SAMPOINIET;c130762d2ec63aca02db3510bf10dd1d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105017;SD NEGERI 10 JAYA;6d4c53a49db6bb9ead00675158275007.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105018;SD NEGERI 11 SAMPOINIET;9f4d984b13cb732f327dbffcd5c76815.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105019;SD NEGERI 4 INDRA JAYA;115a4e61dddc4508276efa8ed0f6b3e4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105020;SD NEGERI 4 SAMPOINIET;b61ccd3269ea8f0ed25e9f6c24ff39b3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105021;SD NEGERI 1 SETIA BAKTI;e6c3c05236017241bd745fb2543be82f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105022;SD NEGERI 2 INDRA JAYA;1c1722746e8e49a642ff92d5652735ea.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105023;SD NEGERI 11 JAYA;5c01c9684e00f8243cd2153baba45698.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105025;SD NEGERI 3 SETIA BAKTI;734d54d3d5d05ac43795246ad791a61f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105026;SD NEGERI 8 SETIA BAKTI;45563086af7125ed8813166cacde57b5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105027;SD NEGERI 1 SAMPOINIET;7a8e69cf6a7e5e587000c40d2e3ad5fd.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105028;SD NEGERI 13 JAYA;9a877f509f228b9cc1560123a36b0f7a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105029;SD NEGERI 1 DARUL HIKMAH;759d51ce24253ee85b3573bcb6c8598b.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105030;SD NEGERI 9 TEUNOM;37f5f63fd50d1b6878600eb3156f3dcc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105031;SD NEGERI 7 DARUL HIKMAH;3aa8b18f459a1ab9b5ed0d324d337efa.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105032;SD NEGERI 12 SETIA BAKTI;2a8dfca5d18d1bb1e0ef20b4e9eac841.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105033;SD NEGERI 9 SAMPOINIET;9208018d423f315fb884932468afa94a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105034;SD NEGERI 10 SAMPOINIET;6f8a3007db53fc6ae48ad9c8b2e2c2dc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105045;SD NEGERI 6 DARUL HIKMAH;23d71acb50344800174d1a3819ec59ca.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105046;SD NEGERI 14 JAYA;52de4ce2c59aabe9b38fb96f15804b3d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105047;SD NEGERI 5 DARUL HIKMAH;bc9b3b08fd7c0a457204a37ab342b2fc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105048;SD NEGERI 4 SETIA BAKTI;fe7a395c97e253a1b5e417b7cca96c79.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105049;SD NEGERI 2 SETIA BAKTI;31928e17411c04859d942b1c137b96cb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105050;SD NEGERI 12 JAYA;bf6613fda1279b0c6722922eab251115.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105051;SD NEGERI 8 JAYA;539230ae96f8443168e53da58d663ed8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105052;SD NEGERI 7 JAYA;57eb945e8c480a3d2490eed69f951224.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105053;SD NEGERI 6 SETIA BAKTI;02db51c81be28ededcc8ef1b16e00fe9.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105055;SD NEGERI 8 TEUNOM;aaf0af79826b054d20d164bcb84b8e49.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105056;SD NEGERI 3 TEUNOM;95d021b47743de8a7f21605c604ca6af.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105057;SD NEGERI 6 PASIE RAYA;c541825fc7d72ae1a20f4ee1b822df04.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105058;SD NEGERI 3 DARUL HIKMAH;f36ecfb16886e2ca958203c80c402626.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105071;SD NEGERI 2 JAYA;4b5a00bbe03f8dcb7feb12dbc100f2c1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105072;SD NEGERI 12 TEUNOM;d959f57a5e8b40b8161cb0d9887de053.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105088;SD NEGERI 7 PASIE RAYA;ce03d3bb8741aaa5119b7e396ec8603c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105089;SD NEGERI 1 CALANG;756a8c45c22459809aa0075a59fdeab4.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105090;SD NEGERI 1 KRUENG SABEE;5fb14768fa12896eda4accf177537ca1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105091;SD NEGERI 8 SAMPOINIET;4b873543ac3ba7a00fd0453c21ba5134.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105092;SD NEGERI 7 INDRA JAYA;92eda0fe1d8a41872702c4e56bf03204.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105093;SD NEGERI 5 JAYA;ea8a291a0cc3eac2cb50b53981e0e034.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105094;SD NEGERI 5 SETIA BAKTI;87249dc946381f685be58a91dc88d764.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105095;SD NEGERI 9 SETIA BAKTI;9b1245197dfeaada11f7eedbc32d6395.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105096;SD NEGERI 11 SETIA BAKTI;ff1fb9824e189423416df1dad2a94444.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105097;SD NEGERI 15 JAYA;1d84df89561d205c9e4fa14356d18873.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105098;SD NEGERI 3 JAYA;5ef67e9e456a16d8d5db2502b2eef98e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105099;SD NEGERI 2 KRUENG SABEE;56af8749eb66b8b47f5175f375c300a8.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105100;SD NEGERI 1 PANGA;94253fa45975def7a7df8e1eb99076cb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105101;SD NEGERI 6 INDRA JAYA;e0c37784a4ad31771862709a0d281eab.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105102;SD NEGERI 6 SAMPOINIET;94ec7ba363a202539892dd31cb23bf65.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105103;SD NEGERI 6 TEUNOM;3791c15d0fdb8f758c7adffa3e5415a3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105104;SD NEGERI 3 CALANG;fa2f967da561ac9a05a8e66872441f8c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105105;SD NEGERI 4 CALANG;781d35c5950fe2485d54f29458a8aabd.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105106;SD NEGERI 1 TEUNOM;aff94bd790dc607d645e2c15e1261588.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105107;SD NEGERI 2 CALANG;9628b75e74adcb3d625609e55a3b8034.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105108;SD NEGERI 2 TEUNOM;345ed05a0b40e428dfd70e2fbb96f89d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105109;SD NEGERI 6 PANGA;d5346f6c1d21605d13b1ebe03f98936a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105110;SD NEGERI 5 KRUENG SABEE;4a6f43ba23c7a32f85161651d643ad5d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105112;SD NEGERI 1 INDRA JAYA;39698f258fdf49debd7a62b8a5745f08.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105113;SD NEGERI 4 DARUL HIKMAH;db742c3ebebf90de3dc5cdd1328f10eb.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105114;SD NEGERI 5 PANGA;79efe18f1d48d47c5f4cbf6bb5fc9d5f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105115;SD NEGERI 9 JAYA;93d895cae5110c74cf397fa045fe9d74.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105116;SD NEGERI 3 SAMPOINIET;27addd29756b05cd79b20546c1b93122.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105118;SD NEGERI 5 PASIE RAYA;ded4ab5195850964cae42438ed4f3d4e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10105119;SD NEGERI 7 KRUENG SABEE;a1d4441d534f6961e79fd2ee104c7e2d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10106082;SD NEGERI 7 SETIA BAKTI;47dcdb8638b70e67573e522c734bfe84.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108060;SD NEGERI 9 KRUENG SABEE;7975f610cb8c4b7deaff134885e832dc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108063;SD NEGERI 10 KRUENG SABEE;42f3b23fee4b06a56d5cc1ac7ebab1ab.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108243;SD NEGERI 1 JAYA;361ec3e1804ce331e7cb2e93c79d828d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108244;SD NEGERI 4 PANGA;a98bbdddb293ba34df6366ff770f2bf1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108245;SD NEGERI 5 INDRA JAYA;a5d0962386340f2ed39601a757472fb6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108246;SD NEGERI 5 TEUNOM;7eb29182b475f3f0ed3d1903c35b2c6c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108247;SD NEGERI 8 DARUL HIKMAH;85ddb1ea7fb197b71c162946b7d6b64f.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10108248;SD NEGERI 12 SAMPOINIET;ace5e246da1e5ae39688576482ac5ee6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110470;SD NEGERI 2 PASIE RAYA;9fc5088f3b82200d23f01eeba0ce3d68.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110473;SD NEGERI 4 PASIE RAYA;a176c826a7a045c6e7e91ae8d8d341c3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110474;SD NEGERI 11 TEUNOM;985217a7155ba4671670d63c8cdf876c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110490;SD NEGERI 4 JAYA;436f5839a8f571a51b848249878ec3d1.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110491;SD NEGERI 7 PANGA;c27d752beaf3ba806afc7841aedab6b3.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110730;SD NEGERI 3 KRUENG SABEE;9caae2f0080cdd2ed18296960f4b12e0.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110805;SD NEGERI 1 PASIE RAYA;29cf181c8d44cc949ab1e122dcddb033.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110806;SD NEGERI 16 JAYA;9995bf471cb9612d06fe0e09a01fad01.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10110923;SD NEGERI 9 DARUL HIKMAH;4e4f155d7a16b9b8bf4afdf5e2d1da93.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10112616;SD NEGERI 13 TEUNOM;fb08f97e3f6e05b741eb01825b012c5a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Jaya;10112850;SD NEGERI 13 SAMPOINIET;cdc39d805ca20e842fb5e9198e2f5d0d.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102594;SD NEGERI SAWANG BAU;26c2602a8ef61afff0c9854943077586.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102595;SD NEGERI SAWANG BUNGA;08d3fabe2688ebc740e147a61cde80a6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102596;SD NEGERI SAWANG KEUMUMU;921bcc64d2590c75789c95a515efd57c.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102597;SD NEGERI SELEUKAT;dc12071dcb1e023952e299f080dd7589.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102599;SD NEGERI SEUNEBOK KEURANJI;7224237989f14eeae29f439b339a6200.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102600;SD NEGERI SEUNEBOK PUSAKA;27e7cf352f490cd4136fb22c86a7bbf0.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102601;SD NEGERI SIKULAT;2fc88c882d1495693ca170a229face5e.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102602;SD NEGERI SILOLO;158162aa43abb1b4ceccc2c05e503493.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102603;SD NEGERI TANAH MUNGGU;ef20b32d757de1a432d3dd21877e58da.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102604;SD NEGERI SAWANG;ac35c769ef410c6aa8deb49412de38bc.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102605;SD NEGERI SAWAH TINGKEUM;8bb9c1634a753fa25a989b12fe76eeda.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102607;SD NEGERI PANTON LUAS TAPAKTUAN;48dd79ac814bac817beea5aaffc32ff6.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102608;SD NEGERI PASIE ASAHAN;fc542983514084acdafc535005b5dee5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102609;SD NEGERI PAYA LABA;cc9527cd15d4787dfcbf7eb350b9aef5.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102611;SD NEGERI 1 PEULUMAT;e5a85626df9ed0da9322db07ffc279de.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102612;SD NEGERI PUCUK LEMBANG;ac21973991286d1410e95f6d02890043.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102613;SD NEGERI PAJAR HARAPAN;f5bf148fbded8e8eb7174d313204585a.pmp
D:;RANDOM;DATA;DATA;SD;Prov. Aceh;Kab. Aceh Selatan;10102614;SD NEGERI PULO KAMBING;f4e33ea935e73cf8fed3cf75aa2f55c5.pmp
